txt_fn,pedestrian,bicycle,car,motorcycle,bus,train,truck
000000201903.txt,0,0,1,0,0,0,2
000000512796.txt,0,0,1,0,0,0,0
000000439509.txt,1,0,1,0,3,0,0
000000020962.txt,1,1,0,0,0,0,0
000000538064.txt,0,0,1,0,0,0,0
000000502362.txt,1,1,0,0,0,0,0
000000547744.txt,1,0,0,0,1,0,0
000000374174.txt,1,0,1,0,1,0,1
000000461510.txt,1,0,0,0,1,0,0
000000317687.txt,1,0,1,0,0,0,1
000000403937.txt,1,4,0,0,0,0,0
000000126728.txt,0,2,0,0,0,0,0
000000337780.txt,1,3,1,5,0,0,3
000000251079.txt,0,1,0,0,0,0,0
000000333691.txt,1,1,0,0,0,0,0
000000352407.txt,0,0,1,0,1,0,0
000000107797.txt,1,0,1,0,0,0,2
000000110616.txt,0,0,1,0,0,0,0
000000431376.txt,1,0,1,0,2,0,1
000000351554.txt,0,0,0,0,1,0,0
000000246029.txt,1,0,1,0,0,0,1
000000240681.txt,1,0,1,1,0,0,0
000000099303.txt,1,0,0,0,0,4,0
000000268731.txt,0,0,0,0,0,1,0
000000079106.txt,0,0,1,0,0,0,0
000000164357.txt,1,1,0,0,0,0,0
000000454422.txt,1,0,0,0,0,1,0
000000366146.txt,1,0,0,0,1,0,0
000000105936.txt,1,0,1,0,0,0,2
000000437518.txt,1,0,1,0,0,0,1
000000393553.txt,1,0,1,0,0,0,1
000000070744.txt,0,1,0,1,0,0,0
000000154515.txt,0,0,0,0,1,0,0
000000003935.txt,0,0,1,0,0,0,0
000000137699.txt,1,0,0,0,1,0,0
000000480074.txt,0,0,0,0,0,1,0
000000349310.txt,0,0,1,0,1,0,0
000000098390.txt,1,0,1,2,0,0,4
000000081443.txt,1,11,0,0,0,0,0
000000558274.txt,1,2,1,0,0,0,0
000000540496.txt,0,1,0,0,1,0,0
000000105611.txt,0,0,0,0,1,0,0
000000226287.txt,0,0,0,0,0,1,0
000000076028.txt,1,0,0,0,3,0,0
000000325302.txt,1,0,1,2,0,0,0
000000446345.txt,0,0,0,0,0,0,1
000000463932.txt,1,0,1,0,0,0,1
000000343087.txt,0,0,0,0,0,1,0
000000570512.txt,0,0,1,0,0,0,1
000000350063.txt,0,0,1,0,0,0,0
000000431764.txt,1,0,0,0,0,2,0
000000016961.txt,1,6,1,0,0,0,1
000000298203.txt,0,0,1,0,0,0,0
000000223830.txt,1,0,0,0,0,0,2
000000520750.txt,1,1,0,2,0,0,0
000000497216.txt,1,3,0,0,0,0,0
000000383112.txt,1,0,1,0,4,0,2
000000456453.txt,0,0,1,0,0,0,2
000000349271.txt,1,0,0,0,0,3,0
000000258476.txt,1,0,0,0,0,0,2
000000461705.txt,1,0,0,1,0,0,0
000000578331.txt,1,0,0,0,0,0,2
000000366430.txt,1,0,1,1,0,0,2
000000256159.txt,0,0,0,0,0,1,0
000000038031.txt,1,0,1,0,0,0,1
000000385428.txt,0,0,0,1,0,0,0
000000551679.txt,0,0,0,0,1,0,0
000000358756.txt,0,0,0,0,0,0,1
000000487058.txt,1,0,1,2,0,0,0
000000293880.txt,0,0,0,0,0,0,1
000000001562.txt,0,0,0,0,0,1,0
000000335585.txt,1,0,0,1,0,0,0
000000293074.txt,1,0,1,0,1,0,0
000000127997.txt,0,0,1,0,0,0,2
000000277263.txt,1,0,1,0,0,0,1
000000244184.txt,0,0,1,0,0,0,0
000000143560.txt,0,1,0,0,0,0,0
000000347865.txt,0,0,1,0,1,0,0
000000025481.txt,1,0,0,0,0,1,0
000000234717.txt,1,0,1,0,1,0,0
000000209591.txt,1,0,0,0,0,0,1
000000041453.txt,1,0,1,2,0,0,1
000000050389.txt,1,1,0,0,0,0,0
000000042493.txt,1,2,0,0,0,0,0
000000187396.txt,1,0,0,0,2,0,2
000000496813.txt,1,0,1,0,0,0,1
000000562227.txt,0,0,0,0,0,1,0
000000476465.txt,0,0,0,0,0,0,1
000000221615.txt,0,0,0,0,2,0,0
000000074434.txt,0,0,0,0,0,0,3
000000409963.txt,0,0,1,0,0,0,0
000000248836.txt,0,0,0,0,0,0,1
000000472250.txt,1,0,0,1,0,0,1
000000058930.txt,1,0,0,0,1,0,0
000000315672.txt,0,0,0,0,0,0,1
000000547675.txt,1,0,0,0,0,1,1
000000243717.txt,0,0,0,0,2,0,0
000000394547.txt,1,1,0,0,0,0,0
000000303723.txt,0,0,0,0,0,0,8
000000275496.txt,1,4,0,0,0,0,0
000000231679.txt,1,1,1,0,1,0,0
000000054264.txt,0,0,1,0,0,0,1
000000000349.txt,0,0,0,0,0,1,0
000000524259.txt,1,0,0,0,0,1,0
000000042137.txt,0,0,1,0,1,0,0
000000437949.txt,1,0,1,2,0,0,0
000000411155.txt,0,4,0,0,0,0,0
000000248753.txt,1,0,0,0,0,1,0
000000256785.txt,1,0,0,0,1,0,0
000000061182.txt,1,0,0,0,1,1,0
000000408506.txt,0,0,0,0,1,0,0
000000315734.txt,1,0,1,0,0,0,1
000000094132.txt,1,0,0,0,0,1,0
000000434370.txt,1,0,0,0,0,1,0
000000270865.txt,0,0,0,0,0,0,1
000000287235.txt,1,1,0,0,0,0,0
000000536265.txt,1,13,1,7,0,0,1
000000394436.txt,1,2,0,0,0,1,0
000000439938.txt,1,2,1,0,0,0,3
000000114353.txt,1,1,1,0,0,0,0
000000080203.txt,0,0,0,0,0,1,0
000000348092.txt,1,0,0,1,0,0,0
000000061945.txt,0,0,1,0,0,0,0
000000126281.txt,1,7,0,0,0,0,0
000000548951.txt,1,0,0,0,0,0,1
000000296782.txt,0,3,1,0,0,0,0
000000472666.txt,0,0,1,0,0,0,1
000000061585.txt,1,1,0,0,0,0,0
000000255214.txt,0,0,0,0,3,0,0
000000117275.txt,0,0,0,0,0,1,0
000000403873.txt,1,2,1,0,0,0,0
000000504265.txt,0,0,0,0,0,0,1
000000114144.txt,1,0,1,1,0,0,1
000000159320.txt,0,0,1,0,1,0,1
000000244442.txt,0,0,1,0,0,0,0
000000483781.txt,0,1,1,0,1,0,2
000000166693.txt,1,0,1,1,0,0,0
000000161836.txt,0,0,0,1,0,0,0
000000088449.txt,1,0,0,0,0,2,0
000000224230.txt,1,1,0,0,0,0,0
000000097391.txt,0,0,0,0,0,0,1
000000579614.txt,1,2,0,2,0,0,0
000000166430.txt,0,0,1,0,0,0,0
000000280778.txt,1,0,0,0,2,0,0
000000167795.txt,1,0,0,0,2,0,0
000000491255.txt,1,0,0,1,0,0,0
000000486912.txt,1,0,0,0,2,1,0
000000554891.txt,1,6,1,0,0,0,0
000000501026.txt,1,0,0,1,0,0,0
000000013127.txt,1,0,0,0,0,1,0
000000168811.txt,1,0,0,0,0,2,0
000000048784.txt,0,0,0,0,1,0,0
000000217094.txt,1,0,0,1,0,0,0
000000389884.txt,0,0,0,0,0,1,0
000000381377.txt,1,0,0,2,0,0,0
000000199225.txt,1,0,1,7,0,0,0
000000368409.txt,1,0,1,0,3,0,1
000000537962.txt,1,1,0,1,0,0,1
000000226151.txt,0,0,0,0,0,0,1
000000081317.txt,0,0,1,0,0,0,0
000000444373.txt,1,0,0,0,1,0,0
000000041459.txt,1,3,1,0,0,0,0
000000110371.txt,1,0,1,2,0,0,0
000000141013.txt,1,0,0,1,0,0,0
000000397132.txt,1,0,1,0,0,0,1
000000297046.txt,1,0,1,0,0,1,0
000000336576.txt,1,2,1,1,1,0,0
000000405079.txt,0,0,0,0,0,1,0
000000373548.txt,0,0,0,0,0,1,0
000000364701.txt,1,0,0,3,0,0,1
000000125684.txt,0,0,1,0,0,0,0
000000034779.txt,1,0,0,10,0,0,0
000000345591.txt,1,1,0,1,0,0,0
000000301574.txt,1,0,1,4,0,0,0
000000304236.txt,1,0,1,0,0,0,1
000000570824.txt,0,0,1,0,0,0,1
000000516581.txt,0,0,0,1,0,0,0
000000011326.txt,1,0,0,0,1,0,0
000000379936.txt,0,0,1,0,0,0,2
000000252132.txt,0,0,0,0,0,0,1
000000233637.txt,1,2,1,0,0,0,0
000000239457.txt,1,3,1,0,0,1,0
000000127042.txt,1,0,1,0,0,1,1
000000281887.txt,0,0,0,0,1,0,0
000000423632.txt,0,0,0,0,1,0,0
000000013944.txt,1,0,1,0,0,0,2
000000129859.txt,0,0,0,0,1,0,0
000000057731.txt,0,0,0,0,0,0,1
000000304012.txt,1,0,1,0,0,0,1
000000515701.txt,1,0,1,1,0,0,0
000000514016.txt,0,0,0,0,1,0,2
000000185447.txt,1,0,1,2,0,0,0
000000064751.txt,1,0,0,0,0,1,0
000000497815.txt,1,1,0,0,0,0,0
000000555808.txt,1,0,1,0,0,0,1
000000485683.txt,0,0,1,0,0,0,0
000000260123.txt,0,0,1,0,1,0,0
000000561121.txt,1,1,1,0,0,0,0
000000300441.txt,1,0,1,0,1,0,0
000000347224.txt,0,0,0,0,0,1,0
000000219025.txt,1,0,0,0,2,0,0
000000435445.txt,0,0,1,0,0,0,1
000000514939.txt,0,0,1,1,0,0,0
000000274773.txt,0,0,1,5,0,0,0
000000159683.txt,1,0,0,0,0,1,0
000000531998.txt,0,1,0,0,0,0,0
000000198751.txt,0,1,1,0,0,0,0
000000461902.txt,0,0,0,0,0,0,1
000000120645.txt,0,0,0,0,2,0,0
000000098965.txt,1,0,0,0,0,1,0
000000244815.txt,1,0,1,0,0,0,1
000000523700.txt,1,6,0,0,0,0,1
000000238045.txt,0,0,0,0,4,0,0
000000096640.txt,1,2,1,3,1,0,0
000000325955.txt,1,0,0,8,0,0,0
000000076257.txt,1,0,0,1,0,0,0
000000549386.txt,1,1,0,0,0,0,0
000000350134.txt,0,0,0,0,0,0,1
000000406205.txt,0,0,1,0,0,0,0
000000242592.txt,0,2,0,0,0,0,0
000000509822.txt,0,1,0,0,0,0,0
000000252459.txt,0,0,0,0,0,0,1
000000104079.txt,1,0,1,0,1,0,0
000000471358.txt,1,0,1,0,0,1,0
000000330993.txt,0,0,1,0,0,0,0
000000101753.txt,1,0,1,0,0,0,2
000000032124.txt,0,2,0,0,0,0,0
000000130402.txt,1,0,1,13,1,0,1
000000141414.txt,0,0,1,0,0,0,0
000000146857.txt,0,0,1,0,0,0,0
000000499267.txt,1,0,1,0,1,0,0
000000260040.txt,1,1,0,0,0,0,0
000000007853.txt,1,0,0,0,0,0,1
000000221909.txt,1,0,0,0,0,1,0
000000195444.txt,0,0,1,0,0,0,0
000000257036.txt,0,1,0,0,0,0,0
000000450471.txt,1,0,1,3,0,0,3
000000126020.txt,0,3,0,0,0,0,1
000000133537.txt,1,0,0,0,0,1,0
000000334097.txt,1,0,0,0,1,0,0
000000321679.txt,1,0,1,0,4,0,1
000000167634.txt,1,0,0,3,0,0,0
000000122551.txt,1,1,1,0,0,0,0
000000060610.txt,1,0,1,1,2,0,0
000000247369.txt,0,0,1,0,0,0,5
000000288435.txt,0,0,0,0,2,0,0
000000145518.txt,0,0,1,0,1,0,1
000000172160.txt,1,0,0,0,1,0,0
000000374922.txt,0,0,1,0,0,0,0
000000127298.txt,0,1,0,0,0,0,0
000000175121.txt,0,0,0,0,1,0,0
000000178911.txt,0,0,0,0,0,1,0
000000107011.txt,1,0,1,0,0,0,1
000000049495.txt,0,0,1,0,0,0,0
000000377352.txt,1,0,1,2,0,0,0
000000337667.txt,0,0,0,0,0,1,0
000000429353.txt,1,0,1,0,3,0,0
000000118950.txt,0,0,0,0,0,0,2
000000514191.txt,1,1,1,0,0,0,0
000000255044.txt,0,0,0,0,0,1,0
000000472452.txt,0,0,1,0,0,0,1
000000271441.txt,1,0,1,2,1,0,0
000000550853.txt,0,0,1,1,0,0,0
000000489288.txt,0,0,0,0,0,2,0
000000481736.txt,1,1,1,0,0,0,0
000000412575.txt,0,0,0,0,0,1,0
000000113559.txt,1,0,0,1,0,0,0
000000146582.txt,0,0,0,0,0,0,3
000000305462.txt,1,0,1,1,0,0,2
000000527961.txt,1,0,0,0,1,0,0
000000394583.txt,0,7,0,0,0,0,0
000000433286.txt,1,0,1,0,0,0,1
000000577125.txt,1,3,0,0,0,0,0
000000168096.txt,0,0,1,0,0,0,0
000000198495.txt,0,0,1,1,0,0,0
000000253417.txt,1,0,0,0,0,0,1
000000159649.txt,1,0,0,1,0,0,0
000000384122.txt,0,0,1,0,1,0,0
000000149123.txt,1,0,0,0,2,0,1
000000358281.txt,1,0,1,0,3,0,1
000000177173.txt,1,0,0,0,1,0,0
000000330604.txt,0,0,0,1,0,0,0
000000550534.txt,0,0,1,0,0,1,0
000000519135.txt,0,1,0,0,0,0,0
000000256564.txt,1,0,0,2,0,0,0
000000360342.txt,0,0,0,1,0,0,0
000000003125.txt,0,0,0,0,0,0,2
000000181782.txt,1,1,0,0,0,0,0
000000486991.txt,0,0,0,0,1,0,0
000000031561.txt,0,0,1,0,0,0,0
000000368087.txt,1,0,1,0,0,0,1
000000291930.txt,1,0,0,1,0,0,0
000000258552.txt,0,1,1,0,0,0,2
000000574988.txt,0,0,1,0,0,0,0
000000204036.txt,0,0,0,0,1,0,1
000000016814.txt,1,0,0,0,1,0,0
000000470988.txt,0,0,1,0,1,0,1
000000275544.txt,1,0,1,3,0,0,0
000000164657.txt,0,1,0,1,0,0,0
000000247493.txt,1,1,0,0,0,0,0
000000115626.txt,1,0,0,1,0,0,0
000000546687.txt,1,1,1,0,0,1,0
000000503441.txt,0,1,0,5,0,0,0
000000418288.txt,0,1,0,2,0,0,0
000000180510.txt,1,0,0,0,0,1,0
000000075965.txt,0,0,1,0,0,1,0
000000303252.txt,0,0,0,0,0,1,0
000000338407.txt,1,0,0,1,0,1,0
000000134832.txt,1,0,0,0,0,1,0
000000210079.txt,0,0,0,0,0,0,5
000000378985.txt,0,0,1,0,0,0,1
000000312054.txt,0,0,1,0,0,0,1
000000223580.txt,1,0,0,2,1,0,0
000000237184.txt,0,1,0,0,0,0,0
000000406595.txt,0,0,0,0,0,0,1
000000245392.txt,0,0,0,0,0,2,0
000000419645.txt,0,0,0,0,0,0,4
000000284336.txt,0,0,1,0,0,0,0
000000575997.txt,1,2,0,1,0,0,0
000000557023.txt,0,0,1,0,0,0,2
000000263759.txt,1,0,0,1,0,0,0
000000009497.txt,0,0,0,0,0,1,0
000000471529.txt,1,1,0,0,0,0,0
000000339344.txt,0,0,1,0,1,0,0
000000298692.txt,0,0,0,0,1,0,0
000000511420.txt,0,0,0,0,0,1,0
000000317424.txt,0,0,0,0,0,0,1
000000557394.txt,1,2,0,0,1,0,2
000000188587.txt,1,0,1,0,0,0,1
000000380729.txt,0,0,1,0,0,0,0
000000442345.txt,0,0,1,0,0,0,1
000000262715.txt,1,0,0,0,0,0,1
000000543684.txt,1,0,1,0,0,0,1
000000084762.txt,1,0,0,10,0,0,0
000000502134.txt,0,0,0,1,0,0,0
000000556597.txt,0,0,1,0,0,0,3
000000516105.txt,1,1,0,0,1,0,0
000000270512.txt,1,0,0,0,0,0,3
000000140992.txt,1,0,0,1,0,0,0
000000466730.txt,1,0,1,7,0,0,0
000000262940.txt,0,0,1,0,0,0,2
000000338210.txt,0,0,0,0,1,0,0
000000363939.txt,1,0,0,0,0,1,0
000000127659.txt,1,0,0,0,0,2,0
000000468408.txt,1,0,1,0,0,0,1
000000015109.txt,0,1,0,0,0,0,0
000000192516.txt,0,0,1,0,0,0,1
000000312341.txt,1,0,1,2,1,0,0
000000383917.txt,1,0,0,0,4,0,0
000000519053.txt,1,0,0,9,1,0,0
000000524216.txt,0,0,1,0,1,0,0
000000046068.txt,0,1,0,0,0,0,0
000000381991.txt,1,0,0,0,0,1,0
000000109323.txt,0,0,0,11,0,0,0
000000348573.txt,0,0,1,0,0,0,0
000000190313.txt,1,1,0,0,0,0,0
000000116377.txt,1,0,0,0,0,0,3
000000476894.txt,1,0,0,0,0,0,1
000000019631.txt,1,0,1,0,0,0,2
000000546074.txt,0,0,0,0,0,0,1
000000552198.txt,1,9,0,1,0,0,0
000000175024.txt,1,0,0,1,0,0,0
000000359719.txt,1,0,0,0,0,0,1
000000250054.txt,1,1,0,0,1,0,0
000000500649.txt,1,0,1,2,0,0,1
000000516617.txt,0,0,0,0,0,1,0
000000029153.txt,0,1,0,0,0,0,1
000000324901.txt,0,0,1,0,0,0,1
000000238086.txt,1,2,0,0,0,0,0
000000019681.txt,1,0,1,0,1,0,1
000000376196.txt,1,0,0,0,1,0,0
000000337561.txt,1,2,0,0,0,0,0
000000183940.txt,1,0,0,0,0,2,0
000000372804.txt,1,1,1,3,0,0,0
000000208372.txt,1,0,1,0,1,0,2
000000332571.txt,1,0,1,0,1,0,0
000000082745.txt,0,0,1,0,0,0,0
000000520047.txt,1,0,1,0,0,1,1
000000033431.txt,1,0,0,0,1,0,0
000000223616.txt,0,0,0,0,1,0,0
000000074544.txt,0,0,0,0,0,0,1
000000075308.txt,0,0,1,0,0,0,0
000000112232.txt,0,0,0,0,0,2,0
000000081654.txt,1,0,0,0,2,0,0
000000326098.txt,1,0,0,1,0,0,0
000000145264.txt,1,0,0,0,0,0,1
000000195797.txt,0,0,1,0,0,0,0
000000260048.txt,0,0,1,0,0,0,0
000000119304.txt,0,0,0,3,0,0,0
000000109177.txt,0,0,0,0,0,1,0
000000316526.txt,1,0,0,0,1,0,0
000000283757.txt,0,0,0,0,0,2,0
000000282949.txt,1,0,0,0,0,0,2
000000531614.txt,0,0,1,0,0,0,0
000000528796.txt,1,0,1,0,0,0,3
000000308172.txt,1,1,0,0,0,0,0
000000447602.txt,0,1,0,0,0,0,0
000000047281.txt,0,0,1,0,0,0,1
000000049434.txt,0,0,1,0,0,0,2
000000232900.txt,0,0,0,0,1,0,0
000000185844.txt,1,0,1,0,1,0,4
000000042499.txt,0,0,0,0,0,1,0
000000566837.txt,0,0,0,0,0,0,1
000000471357.txt,0,0,0,0,0,1,0
000000312559.txt,1,1,1,0,1,0,2
000000139780.txt,0,2,0,0,0,0,0
000000540348.txt,0,0,0,0,0,1,0
000000411866.txt,0,0,0,0,0,2,0
000000323561.txt,1,0,0,0,0,0,1
000000504833.txt,0,0,1,0,0,0,0
000000329486.txt,0,0,0,0,0,1,0
000000175013.txt,1,0,0,2,0,0,0
000000011320.txt,1,0,0,0,0,0,2
000000174595.txt,1,2,0,1,0,0,0
000000398525.txt,0,0,1,0,0,0,0
000000413923.txt,1,0,1,6,1,0,2
000000327643.txt,1,0,0,0,0,0,2
000000246246.txt,1,0,1,0,0,1,0
000000312343.txt,0,0,1,0,0,0,0
000000531163.txt,1,0,1,0,1,0,1
000000412537.txt,1,0,1,0,2,0,0
000000492382.txt,0,4,0,0,0,0,0
000000282428.txt,1,0,0,0,0,1,0
000000280211.txt,0,0,0,0,0,1,0
000000169040.txt,1,0,1,0,0,0,2
000000092529.txt,0,0,0,2,0,0,0
000000089999.txt,0,1,1,0,0,0,0
000000049562.txt,0,0,0,0,0,1,0
000000053335.txt,1,1,1,0,0,0,0
000000016805.txt,0,0,1,0,0,0,0
000000025644.txt,1,0,0,0,0,1,0
000000181524.txt,0,0,1,0,0,0,0
000000057570.txt,1,1,0,0,0,0,0
000000117514.txt,0,0,1,0,0,0,1
000000562176.txt,1,2,1,11,0,0,0
000000579415.txt,1,0,0,0,1,0,0
000000503724.txt,0,0,0,0,0,1,0
000000506034.txt,0,0,1,0,0,0,0
000000188037.txt,0,0,0,1,0,0,0
000000474054.txt,1,5,0,0,0,0,0
000000425836.txt,1,0,0,0,0,3,0
000000028246.txt,1,0,0,0,0,1,0
000000298906.txt,1,4,1,0,0,0,1
000000200247.txt,0,1,0,0,0,0,0
000000292498.txt,0,0,0,0,4,0,0
000000184329.txt,0,0,0,0,0,1,0
000000017328.txt,0,0,0,0,0,1,0
000000491272.txt,0,1,0,0,0,0,0
000000260513.txt,1,1,0,0,0,0,0
000000322089.txt,1,0,0,1,0,0,0
000000141850.txt,0,0,1,0,1,0,0
000000216469.txt,1,0,1,0,0,1,0
000000372037.txt,1,0,1,0,0,0,1
000000461775.txt,0,0,1,0,0,0,0
000000267363.txt,1,0,0,0,0,0,1
000000203304.txt,0,0,1,1,0,1,2
000000412440.txt,1,1,0,0,1,0,1
000000388311.txt,1,0,1,0,1,0,1
000000054869.txt,1,0,0,0,1,0,0
000000147576.txt,0,5,1,0,0,0,0
000000267260.txt,1,0,0,5,0,0,0
000000001720.txt,1,0,1,0,1,0,0
000000038022.txt,0,0,0,0,1,0,0
000000075902.txt,0,0,0,0,0,1,0
000000073541.txt,0,0,0,1,0,0,0
000000574856.txt,0,0,0,0,0,1,0
000000336445.txt,0,0,1,0,0,0,1
000000422960.txt,0,0,0,0,0,1,0
000000258352.txt,0,0,1,0,0,0,0
000000246396.txt,1,0,0,0,1,1,0
000000133608.txt,1,4,0,0,0,0,0
000000310278.txt,0,2,1,0,0,0,0
000000468405.txt,1,1,1,2,0,0,1
000000399905.txt,1,0,1,0,1,0,3
000000236052.txt,1,0,0,0,0,1,0
000000331185.txt,1,0,0,1,0,0,0
000000551341.txt,0,0,0,0,0,0,1
000000240648.txt,1,0,1,0,0,0,2
000000438377.txt,0,1,0,0,0,0,0
000000529136.txt,1,0,1,11,0,0,0
000000113812.txt,0,0,0,0,0,0,2
000000000540.txt,0,0,1,0,2,0,3
000000382089.txt,0,0,1,0,0,0,1
000000534896.txt,1,0,0,0,0,1,0
000000434867.txt,1,0,0,0,1,1,0
000000369504.txt,1,13,1,0,0,0,5
000000550980.txt,1,0,0,0,0,1,0
000000102741.txt,1,1,1,0,0,0,0
000000573241.txt,1,0,1,0,0,1,0
000000015486.txt,1,13,0,0,0,0,0
000000247394.txt,0,0,1,0,0,0,0
000000060034.txt,1,0,1,0,0,0,1
000000137396.txt,0,0,1,4,0,0,0
000000415672.txt,1,0,0,4,0,0,0
000000008080.txt,1,0,0,0,1,0,1
000000241214.txt,0,0,1,0,0,0,0
000000027037.txt,1,0,0,1,0,0,0
000000119636.txt,1,0,0,0,0,1,0
000000372479.txt,1,0,1,0,0,0,1
000000431574.txt,1,0,0,0,0,1,0
000000160311.txt,0,0,0,0,0,0,1
000000061048.txt,0,0,0,0,0,1,0
000000026654.txt,0,0,1,0,0,0,0
000000267224.txt,0,0,0,0,0,0,1
000000102906.txt,0,0,1,0,0,0,0
000000360068.txt,0,0,0,1,0,0,0
000000424858.txt,0,2,0,0,0,0,0
000000575823.txt,1,2,1,0,0,0,0
000000104443.txt,1,0,1,0,0,0,1
000000263146.txt,1,0,0,1,0,0,0
000000432378.txt,1,0,1,0,1,0,0
000000061904.txt,0,0,1,1,0,0,0
000000435681.txt,1,0,1,1,0,0,0
000000098479.txt,1,0,0,0,0,0,4
000000267875.txt,1,0,0,12,0,0,0
000000255786.txt,0,0,1,0,0,0,0
000000376046.txt,0,0,0,0,0,1,0
000000384895.txt,1,0,0,0,1,0,0
000000428029.txt,0,0,1,0,0,1,1
000000356456.txt,0,0,0,0,0,2,0
000000528811.txt,0,0,0,0,0,3,0
000000153734.txt,1,0,1,0,0,0,6
000000049979.txt,1,0,0,8,0,0,0
000000403531.txt,1,0,0,0,0,1,0
000000024434.txt,0,0,0,11,0,0,0
000000274337.txt,1,0,1,1,1,0,0
000000212507.txt,0,0,0,0,3,0,0
000000481759.txt,0,0,0,0,0,1,0
000000138571.txt,0,0,1,0,0,0,0
000000053696.txt,0,0,0,1,0,0,0
000000483691.txt,1,0,0,0,0,1,0
000000160726.txt,1,0,0,0,0,1,0
000000213382.txt,0,0,1,0,0,1,0
000000410114.txt,1,0,0,0,0,0,1
000000266800.txt,0,0,0,0,0,2,0
000000199011.txt,0,0,0,0,0,0,1
000000389037.txt,1,1,1,0,1,0,2
000000475980.txt,0,1,0,0,0,0,0
000000047194.txt,1,0,0,0,0,1,0
000000262736.txt,0,0,1,0,0,0,1
000000095832.txt,1,2,0,0,0,0,0
000000459706.txt,0,0,1,0,0,0,0
000000169006.txt,0,0,0,0,0,1,0
000000298784.txt,1,8,0,0,0,0,0
000000492674.txt,0,0,1,0,0,0,0
000000071818.txt,0,0,0,0,0,0,2
000000468508.txt,0,0,0,1,0,0,0
000000070493.txt,0,0,0,0,1,0,0
000000310498.txt,0,0,0,1,0,0,0
000000004212.txt,0,0,1,0,0,0,1
000000278161.txt,0,0,0,0,1,0,1
000000209125.txt,1,0,1,0,0,0,1
000000514662.txt,0,0,0,0,0,1,0
000000160278.txt,1,0,0,0,0,0,3
000000420276.txt,0,1,1,0,0,0,0
000000423643.txt,1,2,1,0,0,0,0
000000115954.txt,0,0,1,0,1,0,0
000000239611.txt,1,0,1,0,0,0,1
000000155751.txt,0,0,0,0,0,0,1
000000440689.txt,1,0,0,2,0,0,0
000000007643.txt,0,0,1,0,0,0,0
000000472103.txt,1,0,0,0,1,0,1
000000236951.txt,1,0,0,0,0,1,0
000000387924.txt,0,0,1,0,0,0,0
000000069117.txt,1,2,1,0,0,0,0
000000064941.txt,1,3,0,0,0,0,0
000000403981.txt,1,0,0,1,0,0,1
000000358765.txt,0,1,0,1,0,0,0
000000137490.txt,0,0,1,0,0,0,0
000000534669.txt,0,0,0,0,1,0,2
000000298987.txt,1,0,1,0,1,0,0
000000238902.txt,0,0,1,0,0,1,1
000000384207.txt,1,0,0,0,0,1,0
000000395723.txt,0,0,1,0,0,0,0
000000052388.txt,0,0,1,0,0,0,1
000000434380.txt,1,1,0,0,0,0,0
000000489896.txt,1,0,0,0,0,0,3
000000493952.txt,1,0,1,0,0,0,1
000000351283.txt,0,0,0,0,0,2,0
000000249482.txt,0,0,0,0,1,0,0
000000062474.txt,0,0,0,0,0,3,0
000000459141.txt,1,1,0,1,0,0,0
000000455667.txt,1,0,0,2,0,0,0
000000136722.txt,0,0,0,0,0,1,0
000000326841.txt,1,0,0,0,0,2,0
000000092338.txt,0,0,1,0,0,0,1
000000301484.txt,0,0,0,0,0,0,1
000000400371.txt,0,2,0,0,0,0,0
000000113488.txt,1,0,0,0,0,1,0
000000489452.txt,1,1,1,0,0,0,0
000000534428.txt,1,5,1,0,0,0,4
000000458132.txt,0,0,1,0,0,0,0
000000195800.txt,0,0,0,2,0,0,0
000000309366.txt,0,0,0,0,0,1,0
000000421131.txt,1,0,0,1,0,0,0
000000465813.txt,0,9,1,0,0,0,1
000000127743.txt,0,0,1,0,0,0,0
000000061409.txt,1,0,1,0,0,0,2
000000478142.txt,1,0,1,1,0,0,2
000000494794.txt,0,0,1,0,0,0,1
000000488387.txt,0,0,0,1,0,0,0
000000184667.txt,0,0,1,3,0,0,3
000000013415.txt,1,0,0,0,0,1,0
000000159707.txt,0,0,0,0,0,0,1
000000483803.txt,0,0,0,0,0,1,0
000000144497.txt,0,0,1,0,0,1,1
000000491526.txt,1,0,1,0,1,0,0
000000283380.txt,0,0,0,1,0,0,0
000000509503.txt,1,1,1,0,0,0,0
000000500396.txt,0,0,0,0,0,2,0
000000021343.txt,0,0,1,0,1,0,3
000000150421.txt,1,0,0,0,1,0,0
000000059985.txt,1,1,0,0,0,0,0
000000000723.txt,1,0,0,1,0,0,0
000000572178.txt,1,0,0,0,0,1,0
000000451554.txt,1,0,0,2,0,0,0
000000064279.txt,0,0,0,0,0,1,0
000000525450.txt,1,2,0,1,0,0,0
000000175756.txt,0,0,0,0,0,1,0
000000019635.txt,0,0,1,0,0,0,0
000000150258.txt,1,0,1,0,1,0,0
000000119666.txt,0,0,1,0,0,0,1
000000452186.txt,0,0,1,1,0,0,0
000000138921.txt,0,0,1,0,0,0,0
000000161686.txt,1,0,0,0,0,0,1
000000315491.txt,0,0,1,0,0,0,0
000000132838.txt,1,0,1,0,1,0,1
000000424979.txt,1,2,1,0,0,0,0
000000212856.txt,1,0,0,5,1,0,3
000000527580.txt,1,0,0,0,0,1,0
000000390569.txt,0,0,1,0,0,0,0
000000209782.txt,1,0,1,0,0,0,1
000000476950.txt,1,0,1,0,0,0,2
000000201714.txt,0,0,0,0,0,2,0
